Observed,Predicted
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,0.9989249434445802
1.0,1.0000046179103783
1.0,1.0000753124826383
1.0,0.9917309240538218
1.0,1.0000057328686314
0.3076923,0.32493708911835223
1.0,0.998859061941643
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.000231407655086
1.0,1.0000046179103783
1.0,1.0000094551958607
0.9384615,0.9554989004467964
1.0,1.0000179748733407
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0001201921677914
1.0,0.9999923964701327
1.0,1.0000046179103783
1.0,0.9999923964701327
1.0,0.9976513157414816
1.0,0.9983776564723476
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.000013916549514
1.0,0.9997001667876725
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.000011249345381
1.0,0.9999847506094905
1.0,1.0000046179103783
1.0,1.0000046179103783
0.9538462,0.9377777316253015
1.0,1.0000046179103783
1.0,1.0000267805554233
0.2,0.19779538639409572
1.0,1.000013916549514
1.0,1.0000046179103783
1.0,0.9981868376588307
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,0.9993719679693492
1.0,1.0000094551958607
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.000011249345381
1.0,1.000179430634906
1.0,1.0000094551958607
1.0,0.9999847506094905
1.0,1.0000046179103783
1.0,1.000245830290267
1.0,1.0000046179103783
1.0,1.000011249345381
1.0,1.0003078784948372
1.0,1.0000094551958607
1.0,1.000001055549016
0.2769231,0.26922182033509223
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,0.99987478423924
1.0,1.0000046179103783
1.0,1.0005831303452881
1.0,1.0000046179103783
0.9846154,0.9775084360283114
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000046179103783
0.9538462,0.9664194065868209
1.0,1.000020685450874
0.8461539,0.8043003132995203
1.0,1.0000046179103783
1.0,1.000011249345381
1.0,0.9994395993249644
0.9692308,0.9770315583639351
0.9538462,0.9664194065868209
0.9846154,0.9917309240538218
1.0,1.0000094551958607
1.0,1.0000094551958607
1.0,1.000011249345381
1.0,1.0000094551958607
0.7692308,0.780418845348964
1.0,1.0000094551958607
0.9846154,0.9817535365029513
0.9692308,0.9662468628041687
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,0.9934578171626944
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000221523041681
1.0,1.0000046179103783
1.0,1.0000094551958607
0.9846154,0.9940588515613132
1.0,1.0000753124826383
1.0,1.0000046179103783
1.0,1.0000120893367044
1.0,1.0000046179103783
1.0,1.000179430634906
1.0,0.9999923964701327
1.0,1.0000046179103783
1.0,0.9982160476368189
1.0,0.9990355566097363
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
0.7846154,0.8058057591297291
0.9846154,0.9786804324995753
1.0,1.0000046179103783
0.9692308,0.9834992816999646
1.0,1.0000046179103783
1.0,1.000077287423282
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.000011249345381
1.0,1.0000046179103783
1.0,1.0000046179103783
0.9692308,0.9736473573760017
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0015989641212042
1.0,1.0000046179103783
1.0,0.9982344089186406
1.0,1.0000094551958607
1.0,1.0000221523041681
0.9692308,0.9618440627610677
1.0,0.9999923964701327
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000081367144025
1.0,1.0000841255799393
0.9692308,0.9610275438937499
1.0,1.0000046179103783
1.0,1.000011249345381
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000094551958607
1.0,1.0000267805554233
1.0,1.0000046179103783
0.6,0.6301263064896684
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,0.9996823516346743
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,0.9981313611248228
1.0,1.000011249345381
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000064120598986
1.0,0.9999923964701327
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,0.9997203229980669
1.0,1.0000179748733407
1.0,1.0000046179103783
1.0,0.9990907974180774
0.7230769,0.7147089361358465
1.0,1.0002347133307474
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.000013916549514
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0001972457879038
0.9692308,0.9726148777296055
1.0,1.000709684128526
1.0,1.0000753124826383
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.000011249345381
0.5384616,0.485107062602398
1.0,1.0002347133307474
1.0,1.000011249345381
1.0,0.9972247150241316
1.0,1.0003275717223563
0.9692308,0.9687256058069679
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000057328686314
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.000033883045115
0.0307692,0.016578016623309794
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.000013916549514
1.0,1.0000046179103783
0.8615385,0.8547904552038327
1.0,1.0000586545448706
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
0.9692308,0.96873185078669
1.0,1.0000094551958607
1.0,0.9999847506094905
1.0,1.0001972457879038
1.0,1.000013916549514
1.0,1.0000064120598986
1.0,1.0000046179103783
0.9384615,0.9362690252558632
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.000013916549514
1.0,1.0000094551958607
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,0.9992095464514708
0.9846154,0.9729325315689071
1.0,1.0000046179103783
1.0,0.9971982308224916
1.0,1.0000046179103783
0.9846154,0.9873083736315266
1.0,1.0000094551958607
0.0,-0.0014069647790932675
1.0,1.0000563787710388
1.0,0.9999923964701327
1.0,1.0000046179103783
0.7076923,0.7222672808859742
0.9076923,0.9154569979779723
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,0.9991075084893183
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,0.9991865070317468
0.9846154,0.9859265123799521
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000292057254996
0.9846154,0.9935558278208119
1.0,1.0000046179103783
1.0,0.999996972049736
1.0,1.000011249345381
0.9692308,0.9685926815989704
1.0,1.0000046179103783
1.0,1.000011249345381
0.8,0.8013535132449684
1.0,1.0000094551958607
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000166895056157
1.0,1.0000046179103783
1.0,1.000011249345381
1.0,1.0000046179103783
1.0,0.9986969323531956
1.0,1.0000046179103783
1.0,1.000001055549016
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
0.8769231,0.88835312814035
1.0,1.0000165653391762
1.0,1.0000046179103783
1.0,0.9998527254496168
1.0,1.0000094551958607
1.0,0.9997462442364266
0.4461538,0.4278210636188078
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,0.9999847506094905
1.0,1.0000094551958607
1.0,1.000011249345381
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.000179430634906
1.0,0.9997746873937011
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.000011249345381
1.0,0.9980933735662917
1.0,1.0005645468849724
1.0,1.0000046179103783
0.9692308,0.9603322964410272
0.9384615,0.9404081670438538
1.0,1.0000046179103783
0.9846154,0.9935401452270358
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,0.9999923964701327
1.0,1.000011249345381
1.0,1.0000046179103783
1.0,1.0002347133307474
1.0,1.0000094551958607
0.8769231,0.8913710220799226
0.9846154,0.9833162519383576
1.0,1.0000179543088767
0.4153846,0.43596535386281915
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
0.7846154,0.7753430084367802
1.0,1.0001972457879038
1.0,1.0006642277897664
0.9846154,0.988124746359348
1.0,1.0000267805554233
1.0,1.000946118504316
1.0,1.0000094551958607
1.0,1.0001426843554706
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.000011249345381
1.0,1.0001972457879038
1.0,1.0000094551958607
1.0,0.9970916971144298
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,0.9993327952572482
1.0,1.0000046179103783
1.0,1.000011249345381
1.0,1.0000046179103783
0.9384615,0.9271062647090949
0.9692308,0.9540792326210078
0.9538462,0.9549173078405754
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000267805554233
1.0,1.0000046179103783
1.0,1.0000064120598986
1.0,1.000021440263368
1.0,1.0000094551958607
0.6615385,0.6532428711585706
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000094551958607
1.0,0.999996972049736
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0001285745554958
1.0,1.0000094551958607
0.9692308,0.9553986019410643
1.0,0.9985242105804659
1.0,1.0000094551958607
1.0,0.9990355566097363
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,0.9998463874140562
1.0,1.0000046179103783
1.0,1.0000296567937836
1.0,1.0000094551958607
1.0,1.0002347133307474
1.0,1.000011249345381
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,0.9999498836419771
1.0,1.0000064120598986
1.0,0.9980058751863886
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000488292467724
1.0,1.0000094551958607
1.0,1.000011249345381
1.0,1.000011249345381
0.9692308,0.9693674752283266
1.0,1.000011249345381
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,0.9990098998567841
1.0,1.0000046179103783
1.0,0.9996823516346743
1.0,1.0000046179103783
1.0,1.0001972457879038
1.0,1.0000046179103783
1.0,0.9888503005947498
1.0,1.0000046179103783
1.0,1.0004531822651506
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,0.9945713052473704
1.0,1.0000046179103783
1.0,0.9991066654593702
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,0.9991075084893183
1.0,1.0000094551958607
1.0,1.0002933392735402
1.0,0.9973306020972722
1.0,1.000011249345381
0.9230769,0.9213458578308709
1.0,1.0003078784948372
1.0,1.0000549726407093
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0002371339093765
1.0,1.0000046179103783
0.9692308,0.9633705491692607
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
0.9538462,0.9583463528443308
1.0,1.0000046179103783
1.0,0.9992184779463175
1.0,1.0000094551958607
1.0,1.000238103313841
0.9846154,0.9858401090266925
0.0615385,0.08390204636238872
1.0,1.000561736261459
1.0,0.9859711134890006
1.0,1.0000046179103783
1.0,0.9999847506094905
1.0,0.995173159354121
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.000011249345381
1.0,1.0000046179103783
0.9846154,0.9935401452270358
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.000450987361244
0.9384615,0.9380762100239286
1.0,1.000011249345381
1.0,1.000179430634906
1.0,1.0000046179103783
0.9384615,0.9128163687317005
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.000231407655086
1.0,1.0002371339093765
1.0,1.0000094551958607
1.0,1.000179430634906
1.0,1.000179430634906
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
0.9692308,0.9684166030015414
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0008618468228703
0.9846154,0.9825309920294972
1.0,1.0000492727431025
1.0,1.0000586545448706
1.0,1.000013916549514
0.9692308,0.9711857076494217
1.0,1.0000915139861806
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.000013916549514
1.0,1.0000132769892613
1.0,1.0000094551958607
1.0,1.000033883045115
1.0,1.0000094551958607
0.9846154,0.9861272106959172
1.0,1.0000064120598986
1.0,0.999996972049736
0.9846154,0.995229399589086
1.0,1.0000046179103783
1.0,1.0000046179103783
0.9846154,0.9937697330889731
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.000450987361244
0.9846154,0.9727506800010983
1.0,0.999996972049736
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.000011249345381
1.0,1.0000094551958607
1.0,1.0000046179103783
0.9846154,0.9803813760980018
1.0,1.0003078784948372
1.0,0.999996972049736
1.0,1.0000094551958607
0.9846154,0.9926708319625454
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000046179103783
0.9846154,0.9927736732410359
1.0,0.9944267927324457
1.0,1.0000046179103783
1.0,1.000117469516306
1.0,1.000011249345381
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,0.9999847506094905
1.0,1.000325525544344
1.0,1.0000000245522533
1.0,0.9999923964701327
0.0461538,0.057442448785310914
1.0,1.0000046179103783
0.9846154,0.9935877987353825
1.0,1.0001972457879038
1.0,1.0000046179103783
1.0,1.0001432452655161
1.0,1.0000753124826383
0.7846154,0.7457285919881744
1.0,1.0000201303525451
0.9384615,0.9398730642917418
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0002347133307474
1.0,1.000011249345381
0.9692308,0.970384862694599
1.0,1.0002260250388688
1.0,0.999996972049736
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000046179103783
0.4923077,0.45251875580443274
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000201303525451
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000094551958607
0.3692308,0.37799339861653997
1.0,0.9999847506094905
0.9846154,0.9934768292783833
1.0,0.9999923964701327
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000081367144025
1.0,1.0006445397584365
1.0,1.0000094551958607
1.0,1.0000129007859766
0.9692308,0.9618493430070426
1.0,0.9992095464514708
1.0,0.9974376398360706
0.7846154,0.8019167118276688
1.0,1.0000094551958607
1.0,0.9999923964701327
1.0,1.0000267805554233
1.0,1.0000094551958607
1.0,1.0000094551958607
1.0,0.9974502556805003
1.0,1.0000046179103783
1.0,0.9917624187522657
1.0,1.0000046179103783
0.9692308,0.9690514762137855
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000064120598986
1.0,1.0000094551958607
1.0,1.0000094551958607
1.0,1.0000064120598986
1.0,0.9990907974180774
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
0.1538462,0.19688078989125865
1.0,1.0001972457879038
0.9076923,0.8881521349540502
1.0,1.000561736261459
1.0,1.0000094551958607
0.9384615,0.9436863769864533
1.0,1.000013916549514
1.0,1.0000046179103783
1.0,1.000013916549514
1.0,0.9997351490722449
0.9846154,0.9907363446301207
1.0,0.9876148659843007
1.0,1.0000094551958607
1.0,1.0001079045647503
1.0,1.0000046179103783
1.0,0.9998442158196031
0.9846154,0.9778202911761256
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0001643932300717
1.0,1.0000046179103783
1.0,0.9979827158305694
1.0,0.999512918706906
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000064120598986
1.0,0.9999847506094905
1.0,1.0000120893367044
1.0,1.0000046179103783
1.0,0.9999923964701327
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0004909916759983
1.0,0.9999923964701327
1.0,1.000179430634906
1.0,1.0000046179103783
1.0,0.9951233764980557
1.0,1.0000689350470642
1.0,1.0000064120598986
1.0,1.0002347133307474
1.0,1.0000129007859766
1.0,1.0000094551958607
0.9692308,0.9618648045078197
1.0,1.0000094551958607
1.0,1.0001972457879038
1.0,1.0000046179103783
1.0,0.9999847506094905
0.9846154,0.9776018537934846
0.9384615,0.9507681397123847
1.0,1.0000768227674617
1.0,1.0000094551958607
1.0,0.9999923964701327
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,0.9980058751863886
1.0,1.0000094551958607
1.0,1.0000094551958607
1.0,1.0001972457879038
1.0,1.0001378625192843
1.0,1.0000046179103783
0.9846154,0.9909031271848496
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0006884567618473
1.0,1.0003787317538015
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.000179430634906
1.0,0.9899823360086472
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,0.9997001667876725
0.1846154,0.20984951321084408
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,0.991809919024692
1.0,0.9935406437077893
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.000011249345381
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000267805554233
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,0.9999923964701327
1.0,1.0000094551958607
1.0,1.0001378625192843
0.9692308,0.9669910667851929
1.0,0.9999923964701327
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,0.9980704360727108
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,0.9992095464514708
0.9076923,0.9134386688644123
0.9384615,0.9335727714271114
1.0,1.0000492727431025
0.8615385,0.858449437010666
1.0,0.999702067675476
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000267805554233
1.0,1.0001469408079238
1.0,1.0000203581546478
0.9846154,0.9929327582657563
1.0,1.000001055549016
0.9846154,0.9877723083599326
0.6307693,0.6358076324808152
0.4769231,0.5027320313557854
0.9846154,0.9946450855975616
1.0,1.0000586545448706
1.0,1.0000753124826383
1.0,0.999996972049736
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000329068911193
0.1538462,0.1619409470863161
1.0,1.0002347133307474
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.000013916549514
1.0,1.0000064120598986
1.0,1.0000046179103783
1.0,1.0000046179103783
0.9846154,0.9903857526906168
1.0,1.0000046179103783
1.0,1.0000753124826383
1.0,1.0000046179103783
1.0,1.0000267805554233
1.0,1.0000046179103783
0.9692308,0.9721683793576277
1.0,0.9999923964701327
1.0,1.0000046179103783
1.0,1.0000166895056157
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0003275717223563
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,0.9975889344630928
1.0,1.0000094551958607
1.0,1.0000267805554233
1.0,1.0000094551958607
1.0,1.0000689350470642
1.0,1.0003070173778237
1.0,1.0000064120598986
0.9846154,0.9857316814319579
1.0,1.0000046179103783
0.9846154,0.9935199792101865
1.0,1.0000046179103783
1.0,0.9993327952572482
1.0,1.0000046179103783
0.2153846,0.24734210382848235
1.0,1.0000046179103783
1.0,1.000450987361244
1.0,0.9995233069956144
1.0,1.0001469408079238
1.0,0.9996590082588336
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000094551958607
0.8923077,0.8856747603753327
1.0,1.0000064120598986
1.0,0.9994816115283923
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.000052638552615
1.0,0.9999847506094905
1.0,1.0000046179103783
1.0,1.0002347133307474
1.0,1.0000046179103783
1.0,0.9979976058814795
1.0,1.0000046179103783
1.0,0.9978770896254426
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0002008407484904
1.0,1.0000046179103783
1.0,0.9992095464514708
0.9846154,0.9868470962526968
0.9384615,0.9449311084072045
1.0,0.9919358328098347
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000689350470642
0.9846154,0.9937634117714685
1.0,0.999996972049736
1.0,1.000013916549514
1.0,1.0000046179103783
1.0,1.0000126758397283
1.0,1.0000046179103783
1.0,1.0000046179103783
0.9846154,0.9812820894711233
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
0.9846154,0.9788153840650164
1.0,1.0003100333463533
1.0,1.0000046179103783
1.0,0.994931889608545
1.0,1.0000046179103783
1.0,1.0002391800873889
1.0,1.000179430634906
1.0,1.0000046179103783
1.0,1.0000915139861806
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,0.9991075084893183
1.0,1.0001378625192843
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
0.9846154,0.9942713657205962
0.9846154,0.9982111695757842
1.0,1.0000046179103783
1.0,1.006642154363548
1.0,1.0000046179103783
0.8769231,0.8498515176023691
1.0,1.0000046179103783
1.0,1.0000000245522533
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.000011249345381
1.0,1.0000201303525451
1.0,0.9999875494624685
1.0,1.0000046179103783
1.0,0.9999923964701327
1.0,0.9999923964701327
1.0,1.0000046179103783
1.0,1.0000046179103783
0.9846154,0.9865163064136936
1.0,0.9999923964701327
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,0.9999923964701327
1.0,1.0002391800873889
1.0,1.0000094551958607
0.9846154,0.989095460562958
1.0,1.0000094551958607
1.0,1.0001627001982771
1.0,0.9999923964701327
1.0,1.000013916549514
1.0,0.9885574404971317
1.0,1.0000094551958607
0.9076923,0.9346033721970856
1.0,0.997242469292159
1.0,1.0000046179103783
0.9076923,0.8848785036833182
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0002391800873889
1.0,1.0000046179103783
1.0,1.0001972457879038
1.0,1.0000046179103783
1.0,1.000013916549514
1.0,1.0000046179103783
0.9846154,0.9919870738831696
0.9692308,0.9700720589048344
1.0,0.994706286693828
1.0,0.9995051437570135
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,0.9929094683231737
1.0,1.0000094551958607
1.0,1.0000329068911193
1.0,1.0000094551958607
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,0.9999923964701327
1.0,1.000011249345381
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,0.9988893629368031
1.0,1.0000126758397283
1.0,1.0000046179103783
1.0,1.0000046179103783
0.9846154,0.9943054833376461
0.9846154,0.9900739805489247
1.0,0.9999847506094905
1.0,0.999996972049736
1.0,1.0000046179103783
1.0,1.0001643932300717
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,0.9999923964701327
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
0.6769231,0.6845538488657947
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000094551958607
1.0,1.0000046179103783
0.9538462,0.9662831211591013
1.0,0.9999923964701327
1.0,0.9993203318159501
0.0,0.0030496999586730558
1.0,0.9979749704677398
1.0,1.0000046179103783
1.0,0.9995051437570135
1.0,1.0000094551958607
1.0,0.9999923964701327
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.000011249345381
1.0,1.0000046179103783
1.0,1.0001972457879038
0.5384616,0.6335975424456598
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.000871145462006
0.2461538,0.25845271355380056
1.0,1.0000094551958607
0.9846154,0.9826488320850472
1.0,1.0000094551958607
1.0,0.9999847506094905
1.0,1.0001972457879038
1.0,1.0000046179103783
1.0,1.0008618468228703
1.0,0.997650998325768
1.0,1.0002391800873889
1.0,1.0008618468228703
1.0,1.0000046179103783
1.0,1.0000064120598986
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0000046179103783
0.8769231,0.8590578522972702
1.0,0.9973102974484508
0.9846154,0.9786804324995753
1.0,1.0001972457879038
1.0,1.0000046179103783
1.0,1.0000046179103783
1.0,1.0000094551958607
1.0,1.0002431179420848
1.0,1.000307987168341
1.0,0.9999923964701327
1.0,1.0000915139861806
1.0,1.0000094551958607
0.2923077,0.28799499602682876
